vehicle_id,Model_Year,Make,Model,Vehicle_Class,Vehicle_Type,Engine_Size_L,Cylinders,Motor_kW,Transmission,Fuel_Type_Primary,Fuel_Type_Secondary,Fuel_Cons_City_L100km,Fuel_Cons_Hwy_L100km,Fuel_Cons_Comb_L100km,Fuel_Cons_Comb_mpg,Elec_Cons_City_kWh100km,Elec_Cons_Hwy_kWh100km,Elec_Cons_Comb_kWh100km,Elec_Range_km,Total_Range_km,Recharge_Time_h,CO2_Emissions_g_km,CO2_Rating,Smog_Rating,is_bev,is_phev,is_conv_hybrid
LEXUS_IS 350 AWD_Compact_Conventional/Hybrid_AS6,,LEXUS,IS 350 AWD,Compact,Conventional/Hybrid,3.5,6.0,,AS6,Z,,12.3,9.1,10.9,26.0,,,,,,,254,,,0,0,1
LEXUS_LC 500_Subcompact_Conventional/Hybrid_AS10,,LEXUS,LC 500,Subcompact,Conventional/Hybrid,5.0,8.0,,AS10,Z,,14.7,9.2,12.2,23.0,,,,,,,286,,,0,0,1
LEXUS_LC 500h_Subcompact_Conventional/Hybrid_AV10,,LEXUS,LC 500h,Subcompact,Conventional/Hybrid,3.5,6.0,,AV10,Z,,8.9,7.0,8.0,35.0,,,,,,,187,,,0,0,1
LEXUS_LS 500_Mid-Size_Conventional/Hybrid_AS10,,LEXUS,LS 500,Mid-Size,Conventional/Hybrid,3.4,6.0,,AS10,Z,,12.2,7.8,10.2,28.0,,,,,,,240,,,0,0,1
LEXUS_LS 500 AWD_Mid-Size_Conventional/Hybrid_AS10,,LEXUS,LS 500 AWD,Mid-Size,Conventional/Hybrid,3.4,6.0,,AS10,Z,,13.0,8.7,11.0,26.0,,,,,,,259,,,0,0,1
LEXUS_LS 500h_Mid-Size_Conventional/Hybrid_AV10,,LEXUS,LS 500h,Mid-Size,Conventional/Hybrid,3.5,6.0,,AV10,Z,,9.4,7.1,8.4,34.0,,,,,,,195,,,0,0,1
LEXUS_LS 500h AWD_Mid-Size_Conventional/Hybrid_AV10,,LEXUS,LS 500h AWD,Mid-Size,Conventional/Hybrid,3.5,6.0,,AV10,Z,,10.3,7.6,9.1,31.0,,,,,,,211,,,0,0,1
LEXUS_LX 570_Suv - Standard_Conventional/Hybrid_AS8,,LEXUS,LX 570,Suv - Standard,Conventional/Hybrid,5.7,8.0,,AS8,Z,,18.2,12.8,15.8,18.0,,,,,,,371,,,0,0,1
LEXUS_NX 300 AWD_Suv - Small_Conventional/Hybrid_AS6,,LEXUS,NX 300 AWD,Suv - Small,Conventional/Hybrid,2.0,4.0,,AS6,Z,,10.6,8.5,9.7,29.0,,,,,,,226,,,0,0,1
LEXUS_NX 300 AWD F SPORT_Suv - Small_Conventional/Hybrid_AS6,,LEXUS,NX 300 AWD F SPORT,Suv - Small,Conventional/Hybrid,2.0,4.0,,AS6,Z,,10.8,8.9,9.9,29.0,,,,,,,232,,,0,0,1
LEXUS_RC 300 AWD_Subcompact_Conventional/Hybrid_AS6,,LEXUS,RC 300 AWD,Subcompact,Conventional/Hybrid,3.5,6.0,,AS6,Z,,13.1,9.8,11.2,25.0,,,,,,,262,,,0,0,1
LEXUS_RC 350 AWD_Subcompact_Conventional/Hybrid_AS6,,LEXUS,RC 350 AWD,Subcompact,Conventional/Hybrid,3.5,6.0,,AS6,Z,,13.1,9.8,11.2,25.0,,,,,,,262,,,0,0,1
LEXUS_RX 350 L AWD_Suv - Small_Conventional/Hybrid_AS8,,LEXUS,RX 350 L AWD,Suv - Small,Conventional/Hybrid,3.5,6.0,,AS8,X,,13.1,9.4,11.1,25.0,,,,,,,268,,,0,0,1
LINCOLN_CONTINENTAL AWD_Full-Size_Conventional/Hybrid_AS6,,LINCOLN,CONTINENTAL AWD,Full-Size,Conventional/Hybrid,2.7,6.0,,AS6,X,,14.0,9.4,12.0,24.0,,,,,,,280,,,0,0,1
LINCOLN_CONTINENTAL AWD_Full-Size_Conventional/Hybrid_AS6,,LINCOLN,CONTINENTAL AWD,Full-Size,Conventional/Hybrid,3.0,6.0,,AS6,X,,14.5,9.8,12.3,23.0,,,,,,,290,,,0,0,1
LINCOLN_MKC AWD_Suv - Small_Conventional/Hybrid_AS6,,LINCOLN,MKC AWD,Suv - Small,Conventional/Hybrid,2.3,4.0,,AS6,X,,13.1,9.4,11.5,25.0,,,,,,,269,,,0,0,1
LINCOLN_MKX AWD_Suv - Small_Conventional/Hybrid_AS6,,LINCOLN,MKX AWD,Suv - Small,Conventional/Hybrid,3.7,6.0,,AS6,X,,14.3,10.3,12.5,23.0,,,,,,,293,,,0,0,1
LINCOLN_MKZ AWD_Mid-Size_Conventional/Hybrid_AS6,,LINCOLN,MKZ AWD,Mid-Size,Conventional/Hybrid,2.0,4.0,,AS6,X,,11.8,8.4,10.3,27.0,,,,,,,242,,,0,0,1
LINCOLN_NAVIGATOR 4X4_Suv - Standard_Conventional/Hybrid_AS10,,LINCOLN,NAVIGATOR 4X4,Suv - Standard,Conventional/Hybrid,3.5,6.0,,AS10,X,,14.9,11.3,13.3,21.0,,,,,,,310,,,0,0,1
MASERATI_GHIBLI S_Mid-Size_Conventional/Hybrid_AS8,,MASERATI,GHIBLI S,Mid-Size,Conventional/Hybrid,3.0,6.0,,AS8,Z,,14.5,10.0,12.4,23.0,,,,,,,293,,,0,0,1
MASERATI_LEVANTE_Suv - Standard_Conventional/Hybrid_AS8,,MASERATI,LEVANTE,Suv - Standard,Conventional/Hybrid,3.0,6.0,,AS8,Z,,16.4,11.9,14.4,20.0,,,,,,,340,,,0,0,1
MASERATI_LEVANTE S_Suv - Standard_Conventional/Hybrid_AS8,,MASERATI,LEVANTE S,Suv - Standard,Conventional/Hybrid,3.0,6.0,,AS8,Z,,16.6,12.2,14.7,19.0,,,,,,,346,,,0,0,1
MASERATI_QUATTROPORTE GTS_Full-Size_Conventional/Hybrid_AS8,,MASERATI,QUATTROPORTE GTS,Full-Size,Conventional/Hybrid,3.8,8.0,,AS8,Z,,16.1,10.8,13.7,21.0,,,,,,,321,,,0,0,1
MASERATI_QUATTROPORTE S_Full-Size_Conventional/Hybrid_AS8,,MASERATI,QUATTROPORTE S,Full-Size,Conventional/Hybrid,3.0,6.0,,AS8,Z,,14.9,10.3,12.8,22.0,,,,,,,300,,,0,0,1
MASERATI_QUATTROPORTE SQ4_Full-Size_Conventional/Hybrid_AS8,,MASERATI,QUATTROPORTE SQ4,Full-Size,Conventional/Hybrid,3.0,6.0,,AS8,Z,,15.0,10.3,12.8,22.0,,,,,,,301,,,0,0,1
MAZDA_CX-3_Compact_Conventional/Hybrid_AS6,,MAZDA,CX-3,Compact,Conventional/Hybrid,2.0,4.0,,AS6,X,,8.2,6.9,7.6,37.0,,,,,,,180,,,0,0,1
MAZDA_CX-3_Compact_Conventional/Hybrid_M6,,MAZDA,CX-3,Compact,Conventional/Hybrid,2.0,4.0,,M6,X,,9.0,7.0,8.1,35.0,,,,,,,189,,,0,0,1
MAZDA_CX-5_Suv - Small_Conventional/Hybrid_M6,,MAZDA,CX-5,Suv - Small,Conventional/Hybrid,2.0,4.0,,M6,X,,9.7,7.7,8.8,32.0,,,,,,,206,,,0,0,1
MAZDA_CX-5_Suv - Small_Conventional/Hybrid_AS6,,MAZDA,CX-5,Suv - Small,Conventional/Hybrid,2.5,4.0,,AS6,X,,9.7,7.8,8.8,32.0,,,,,,,206,,,0,0,1
MAZDA_CX-5 (Cylinder Deactivation)_Suv - Small_Conventional/Hybrid_AS6,,MAZDA,CX-5 (Cylinder Deactivation),Suv - Small,Conventional/Hybrid,2.5,4.0,,AS6,X,,9.3,7.6,8.5,33.0,,,,,,,201,,,0,0,1
MAZDA_CX-5 4WD_Suv - Small_Conventional/Hybrid_AS6,,MAZDA,CX-5 4WD,Suv - Small,Conventional/Hybrid,2.5,4.0,,AS6,X,,10.2,8.2,9.3,30.0,,,,,,,217,,,0,0,1
MAZDA_CX-5 4WD (Cylinder Deactivation)_Suv - Small_Conventional/Hybrid_AS6,,MAZDA,CX-5 4WD (Cylinder Deactivation),Suv - Small,Conventional/Hybrid,2.5,4.0,,AS6,X,,9.8,7.9,9.0,31.0,,,,,,,208,,,0,0,1
MAZDA_MAZDA3 5-DOOR_Mid-Size_Conventional/Hybrid_AS6,,MAZDA,MAZDA3 5-DOOR,Mid-Size,Conventional/Hybrid,2.5,4.0,,AS6,X,,9.0,6.7,7.8,36.0,,,,,,,187,,,0,0,1
MAZDA_MAZDA6 TURBO_Mid-Size_Conventional/Hybrid_AS6,,MAZDA,MAZDA6 TURBO,Mid-Size,Conventional/Hybrid,2.5,4.0,,AS6,X,,10.0,7.5,8.9,32.0,,,,,,,208,,,0,0,1
MAZDA_MX-5_Two-Seater_Conventional/Hybrid_AS6,,MAZDA,MX-5,Two-Seater,Conventional/Hybrid,2.0,4.0,,AS6,Z,,9.1,6.8,8.0,35.0,,,,,,,188,,,0,0,1
MAZDA_MX-5 (SIL)_Two-Seater_Conventional/Hybrid_M6,,MAZDA,MX-5 (SIL),Two-Seater,Conventional/Hybrid,2.0,4.0,,M6,Z,,8.9,7.1,8.1,35.0,,,,,,,189,,,0,0,1
MERCEDES-BENZ_AMG C 43 4MATIC_Compact_Conventional/Hybrid_A9,,MERCEDES-BENZ,AMG C 43 4MATIC,Compact,Conventional/Hybrid,3.0,6.0,,A9,Z,,11.8,8.8,10.4,27.0,,,,,,,244,,,0,0,1
MERCEDES-BENZ_AMG C 43 4MATIC CABRIOLET_Subcompact_Conventional/Hybrid_A9,,MERCEDES-BENZ,AMG C 43 4MATIC CABRIOLET,Subcompact,Conventional/Hybrid,3.0,6.0,,A9,Z,,12.3,9.4,11.0,26.0,,,,,,,256,,,0,0,1
MERCEDES-BENZ_AMG C 43 4MATIC COUPE_Subcompact_Conventional/Hybrid_A9,,MERCEDES-BENZ,AMG C 43 4MATIC COUPE,Subcompact,Conventional/Hybrid,3.0,6.0,,A9,Z,,11.8,8.8,10.5,27.0,,,,,,,245,,,0,0,1
MERCEDES-BENZ_AMG C 63_Compact_Conventional/Hybrid_A7,,MERCEDES-BENZ,AMG C 63,Compact,Conventional/Hybrid,4.0,8.0,,A7,Z,,13.4,9.6,11.7,24.0,,,,,,,274,,,0,0,1
MERCEDES-BENZ_AMG C 63 CABRIOLET_Subcompact_Conventional/Hybrid_A7,,MERCEDES-BENZ,AMG C 63 CABRIOLET,Subcompact,Conventional/Hybrid,4.0,8.0,,A7,Z,,14.0,10.4,12.4,23.0,,,,,,,291,,,0,0,1
MERCEDES-BENZ_AMG C 63 COUPE_Subcompact_Conventional/Hybrid_A7,,MERCEDES-BENZ,AMG C 63 COUPE,Subcompact,Conventional/Hybrid,4.0,8.0,,A7,Z,,13.8,10.1,12.1,23.0,,,,,,,285,,,0,0,1
MERCEDES-BENZ_AMG C 63 S_Compact_Conventional/Hybrid_A7,,MERCEDES-BENZ,AMG C 63 S,Compact,Conventional/Hybrid,4.0,8.0,,A7,Z,,13.4,9.6,11.7,24.0,,,,,,,274,,,0,0,1
MERCEDES-BENZ_AMG C 63 S CABRIOLET_Subcompact_Conventional/Hybrid_A7,,MERCEDES-BENZ,AMG C 63 S CABRIOLET,Subcompact,Conventional/Hybrid,4.0,8.0,,A7,Z,,14.0,10.4,12.4,23.0,,,,,,,291,,,0,0,1
MERCEDES-BENZ_AMG C 63 S COUPE_Subcompact_Conventional/Hybrid_A7,,MERCEDES-BENZ,AMG C 63 S COUPE,Subcompact,Conventional/Hybrid,4.0,8.0,,A7,Z,,13.8,10.2,12.2,23.0,,,,,,,285,,,0,0,1
MERCEDES-BENZ_AMG CLA 45 4MATIC_Compact_Conventional/Hybrid_AM7,,MERCEDES-BENZ,AMG CLA 45 4MATIC,Compact,Conventional/Hybrid,2.0,4.0,,AM7,Z,,10.3,7.9,9.2,31.0,,,,,,,217,,,0,0,1
MERCEDES-BENZ_AMG E 43 4MATIC_Mid-Size_Conventional/Hybrid_A9,,MERCEDES-BENZ,AMG E 43 4MATIC,Mid-Size,Conventional/Hybrid,3.0,6.0,,A9,Z,,12.4,9.4,11.1,25.0,,,,,,,258,,,0,0,1
MERCEDES-BENZ_AMG E 63 S 4MATIC_Mid-Size_Conventional/Hybrid_A9,,MERCEDES-BENZ,AMG E 63 S 4MATIC,Mid-Size,Conventional/Hybrid,4.0,8.0,,A9,Z,,15.5,10.6,13.3,21.0,,,,,,,313,,,0,0,1
MERCEDES-BENZ_AMG E 63 S 4MATIC WAGON_Station Wagon - Mid-Size_Conventional/Hybrid_A9,,MERCEDES-BENZ,AMG E 63 S 4MATIC WAGON,Station Wagon - Mid-Size,Conventional/Hybrid,4.0,8.0,,A9,Z,,15.2,11.0,13.3,21.0,,,,,,,312,,,0,0,1
MERCEDES-BENZ_AMG G 63_Suv - Standard_Conventional/Hybrid_A7,,MERCEDES-BENZ,AMG G 63,Suv - Standard,Conventional/Hybrid,5.5,8.0,,A7,Z,,19.9,15.5,17.9,16.0,,,,,,,419,,,0,0,1
MERCEDES-BENZ_AMG G 65_Suv - Standard_Conventional/Hybrid_A7,,MERCEDES-BENZ,AMG G 65,Suv - Standard,Conventional/Hybrid,6.0,12.0,,A7,Z,,22.2,18.0,20.3,14.0,,,,,,,473,,,0,0,1
MERCEDES-BENZ_AMG GLA 45 4MATIC_Station Wagon - Mid-Size_Conventional/Hybrid_AM7,,MERCEDES-BENZ,AMG GLA 45 4MATIC,Station Wagon - Mid-Size,Conventional/Hybrid,2.0,4.0,,AM7,Z,,10.7,8.3,9.6,29.0,,,,,,,225,,,0,0,1
MERCEDES-BENZ_AMG GLC 43 4MATIC_Suv - Small_Conventional/Hybrid_A9,,MERCEDES-BENZ,AMG GLC 43 4MATIC,Suv - Small,Conventional/Hybrid,3.0,6.0,,A9,Z,,13.1,10.1,11.8,24.0,,,,,,,277,,,0,0,1
MERCEDES-BENZ_AMG GLC 43 4MATIC COUPE_Suv - Small_Conventional/Hybrid_A9,,MERCEDES-BENZ,AMG GLC 43 4MATIC COUPE,Suv - Small,Conventional/Hybrid,3.0,6.0,,A9,Z,,13.0,9.9,11.6,24.0,,,,,,,272,,,0,0,1
MERCEDES-BENZ_AMG GLE 43 4MATIC_Suv - Standard_Conventional/Hybrid_A9,,MERCEDES-BENZ,AMG GLE 43 4MATIC,Suv - Standard,Conventional/Hybrid,3.0,6.0,,A9,Z,,13.5,10.3,12.1,23.0,,,,,,,282,,,0,0,1
MERCEDES-BENZ_AMG GLE 43 4MATIC COUPE_Suv - Standard_Conventional/Hybrid_A9,,MERCEDES-BENZ,AMG GLE 43 4MATIC COUPE,Suv - Standard,Conventional/Hybrid,3.0,6.0,,A9,Z,,13.5,10.6,12.2,23.0,,,,,,,285,,,0,0,1
MERCEDES-BENZ_AMG GLE 63 S 4MATIC_Suv - Standard_Conventional/Hybrid_A7,,MERCEDES-BENZ,AMG GLE 63 S 4MATIC,Suv - Standard,Conventional/Hybrid,5.5,8.0,,A7,Z,,17.2,13.4,15.5,18.0,,,,,,,364,,,0,0,1
MERCEDES-BENZ_AMG GLE 63 S 4MATIC COUPE_Suv - Standard_Conventional/Hybrid_A7,,MERCEDES-BENZ,AMG GLE 63 S 4MATIC COUPE,Suv - Standard,Conventional/Hybrid,5.5,8.0,,A7,Z,,17.2,12.8,15.2,19.0,,,,,,,357,,,0,0,1
MERCEDES-BENZ_AMG GLS 63 4MATIC_Suv - Standard_Conventional/Hybrid_A7,,MERCEDES-BENZ,AMG GLS 63 4MATIC,Suv - Standard,Conventional/Hybrid,5.5,8.0,,A7,Z,,17.6,13.3,15.7,18.0,,,,,,,367,,,0,0,1
MERCEDES-BENZ_AMG GT COUPE_Two-Seater_Conventional/Hybrid_AM7,,MERCEDES-BENZ,AMG GT COUPE,Two-Seater,Conventional/Hybrid,4.0,8.0,,AM7,Z,,14.5,10.8,12.8,22.0,,,,,,,302,,,0,0,1
MERCEDES-BENZ_AMG GT ROADSTER_Two-Seater_Conventional/Hybrid_AM7,,MERCEDES-BENZ,AMG GT ROADSTER,Two-Seater,Conventional/Hybrid,4.0,8.0,,AM7,Z,,14.7,11.0,13.0,22.0,,,,,,,304,,,0,0,1
MERCEDES-BENZ_AMG GT C COUPE_Two-Seater_Conventional/Hybrid_AM7,,MERCEDES-BENZ,AMG GT C COUPE,Two-Seater,Conventional/Hybrid,4.0,8.0,,AM7,Z,,15.5,11.7,13.8,20.0,,,,,,,322,,,0,0,1
MERCEDES-BENZ_AMG GT C ROADSTER_Two-Seater_Conventional/Hybrid_AM7,,MERCEDES-BENZ,AMG GT C ROADSTER,Two-Seater,Conventional/Hybrid,4.0,8.0,,AM7,Z,,15.5,11.7,13.8,20.0,,,,,,,322,,,0,0,1
MERCEDES-BENZ_AMG GT R COUPE_Two-Seater_Conventional/Hybrid_AM7,,MERCEDES-BENZ,AMG GT R COUPE,Two-Seater,Conventional/Hybrid,4.0,8.0,,AM7,Z,,15.6,11.9,13.9,20.0,,,,,,,324,,,0,0,1
MERCEDES-BENZ_AMG GT S COUPE_Two-Seater_Conventional/Hybrid_AM7,,MERCEDES-BENZ,AMG GT S COUPE,Two-Seater,Conventional/Hybrid,4.0,8.0,,AM7,Z,,14.5,10.8,12.8,22.0,,,,,,,302,,,0,0,1
MERCEDES-BENZ_AMG S 63 4MATIC_Full-Size_Conventional/Hybrid_A9,,MERCEDES-BENZ,AMG S 63 4MATIC,Full-Size,Conventional/Hybrid,4.0,8.0,,A9,Z,,14.1,8.9,11.8,24.0,,,,,,,275,,,0,0,1
MERCEDES-BENZ_AMG S 63 4MATIC CABRIOLET_Subcompact_Conventional/Hybrid_A9,,MERCEDES-BENZ,AMG S 63 4MATIC CABRIOLET,Subcompact,Conventional/Hybrid,4.0,8.0,,A9,Z,,15.8,9.8,13.1,22.0,,,,,,,306,,,0,0,1
MERCEDES-BENZ_AMG S 63 4MATIC COUPE_Compact_Conventional/Hybrid_A9,,MERCEDES-BENZ,AMG S 63 4MATIC COUPE,Compact,Conventional/Hybrid,4.0,8.0,,A9,Z,,14.0,8.7,11.6,24.0,,,,,,,271,,,0,0,1
MERCEDES-BENZ_AMG S 65_Full-Size_Conventional/Hybrid_A7,,MERCEDES-BENZ,AMG S 65,Full-Size,Conventional/Hybrid,6.0,12.0,,A7,Z,,18.6,10.9,15.1,19.0,,,,,,,356,,,0,0,1
MERCEDES-BENZ_AMG SL 63_Two-Seater_Conventional/Hybrid_A7,,MERCEDES-BENZ,AMG SL 63,Two-Seater,Conventional/Hybrid,5.5,8.0,,A7,Z,,14.7,9.5,12.4,23.0,,,,,,,291,,,0,0,1
MERCEDES-BENZ_AMG SL 65_Two-Seater_Conventional/Hybrid_A7,,MERCEDES-BENZ,AMG SL 65,Two-Seater,Conventional/Hybrid,6.0,12.0,,A7,Z,,17.6,10.8,14.5,19.0,,,,,,,339,,,0,0,1
MERCEDES-BENZ_AMG SLC 43_Two-Seater_Conventional/Hybrid_A9,,MERCEDES-BENZ,AMG SLC 43,Two-Seater,Conventional/Hybrid,3.0,6.0,,A9,Z,,11.6,8.2,10.1,28.0,,,,,,,236,,,0,0,1
MERCEDES-BENZ_B 250_Mid-Size_Conventional/Hybrid_AM7,,MERCEDES-BENZ,B 250,Mid-Size,Conventional/Hybrid,2.0,4.0,,AM7,Z,,9.8,6.8,8.4,34.0,,,,,,,196,,,0,0,1
MERCEDES-BENZ_B 250 4MATIC_Mid-Size_Conventional/Hybrid_AM7,,MERCEDES-BENZ,B 250 4MATIC,Mid-Size,Conventional/Hybrid,2.0,4.0,,AM7,Z,,10.3,7.8,9.1,31.0,,,,,,,215,,,0,0,1
MERCEDES-BENZ_C 300 4MATIC_Compact_Conventional/Hybrid_A9,,MERCEDES-BENZ,C 300 4MATIC,Compact,Conventional/Hybrid,2.0,4.0,,A9,Z,,10.5,7.5,9.1,31.0,,,,,,,214,,,0,0,1
MERCEDES-BENZ_C 300 4MATIC CABRIOLET_Subcompact_Conventional/Hybrid_A9,,MERCEDES-BENZ,C 300 4MATIC CABRIOLET,Subcompact,Conventional/Hybrid,2.0,4.0,,A9,Z,,10.8,8.0,9.6,29.0,,,,,,,224,,,0,0,1
MERCEDES-BENZ_C 300 4MATIC COUPE_Subcompact_Conventional/Hybrid_A9,,MERCEDES-BENZ,C 300 4MATIC COUPE,Subcompact,Conventional/Hybrid,2.0,4.0,,A9,Z,,10.5,7.8,9.3,30.0,,,,,,,218,,,0,0,1
MERCEDES-BENZ_C 300 4MATIC WAGON_Station Wagon - Mid-Size_Conventional/Hybrid_A9,,MERCEDES-BENZ,C 300 4MATIC WAGON,Station Wagon - Mid-Size,Conventional/Hybrid,2.0,4.0,,A9,Z,,10.7,8.0,9.5,30.0,,,,,,,222,,,0,0,1
MERCEDES-BENZ_CLA 250_Compact_Conventional/Hybrid_AM7,,MERCEDES-BENZ,CLA 250,Compact,Conventional/Hybrid,2.0,4.0,,AM7,Z,,9.6,6.6,8.2,34.0,,,,,,,193,,,0,0,1
MERCEDES-BENZ_CLA 250 4MATIC_Compact_Conventional/Hybrid_AM7,,MERCEDES-BENZ,CLA 250 4MATIC,Compact,Conventional/Hybrid,2.0,4.0,,AM7,Z,,9.9,7.3,8.7,32.0,,,,,,,204,,,0,0,1
MERCEDES-BENZ_E 300 4MATIC_Mid-Size_Conventional/Hybrid_A9,,MERCEDES-BENZ,E 300 4MATIC,Mid-Size,Conventional/Hybrid,2.0,4.0,,A9,Z,,11.0,8.1,9.7,29.0,,,,,,,227,,,0,0,1
MERCEDES-BENZ_E 400 4MATIC_Mid-Size_Conventional/Hybrid_A9,,MERCEDES-BENZ,E 400 4MATIC,Mid-Size,Conventional/Hybrid,3.0,6.0,,A9,Z,,11.8,8.7,10.4,27.0,,,,,,,246,,,0,0,1
MERCEDES-BENZ_E 400 4MATIC CABRIOLET_Subcompact_Conventional/Hybrid_A9,,MERCEDES-BENZ,E 400 4MATIC CABRIOLET,Subcompact,Conventional/Hybrid,3.0,6.0,,A9,Z,,12.0,9.2,10.8,26.0,,,,,,,251,,,0,0,1
MERCEDES-BENZ_E 400 4MATIC COUPE_Subcompact_Conventional/Hybrid_A9,,MERCEDES-BENZ,E 400 4MATIC COUPE,Subcompact,Conventional/Hybrid,3.0,6.0,,A9,Z,,11.9,9.0,10.6,27.0,,,,,,,248,,,0,0,1
MERCEDES-BENZ_E 400 4MATIC WAGON_Station Wagon - Mid-Size_Conventional/Hybrid_A9,,MERCEDES-BENZ,E 400 4MATIC WAGON,Station Wagon - Mid-Size,Conventional/Hybrid,3.0,6.0,,A9,Z,,12.4,9.5,11.1,25.0,,,,,,,261,,,0,0,1
MERCEDES-BENZ_G 550_Suv - Standard_Conventional/Hybrid_A7,,MERCEDES-BENZ,G 550,Suv - Standard,Conventional/Hybrid,4.0,8.0,,A7,Z,,18.2,16.5,17.5,16.0,,,,,,,410,,,0,0,1
MERCEDES-BENZ_GLA 250 4MATIC_Suv - Small_Conventional/Hybrid_AM7,,MERCEDES-BENZ,GLA 250 4MATIC,Suv - Small,Conventional/Hybrid,2.0,4.0,,AM7,Z,,10.1,7.6,9.0,31.0,,,,,,,209,,,0,0,1
MERCEDES-BENZ_GLC 300 4MATIC_Suv - Small_Conventional/Hybrid_A9,,MERCEDES-BENZ,GLC 300 4MATIC,Suv - Small,Conventional/Hybrid,2.0,4.0,,A9,Z,,11.1,8.6,10.0,28.0,,,,,,,240,,,0,0,1
MERCEDES-BENZ_GLC 300 4MATIC COUPE_Suv - Small_Conventional/Hybrid_A9,,MERCEDES-BENZ,GLC 300 4MATIC COUPE,Suv - Small,Conventional/Hybrid,2.0,4.0,,A9,Z,,11.0,8.7,10.0,28.0,,,,,,,235,,,0,0,1
MERCEDES-BENZ_GLE 400 4MATIC_Suv - Standard_Conventional/Hybrid_A9,,MERCEDES-BENZ,GLE 400 4MATIC,Suv - Standard,Conventional/Hybrid,3.0,6.0,,A9,Z,,13.5,10.3,12.1,23.0,,,,,,,282,,,0,0,1
MERCEDES-BENZ_GLE 550 4MATIC_Suv - Standard_Conventional/Hybrid_A9,,MERCEDES-BENZ,GLE 550 4MATIC,Suv - Standard,Conventional/Hybrid,4.7,8.0,,A9,Z,,15.2,11.4,13.5,21.0,,,,,,,317,,,0,0,1
MERCEDES-BENZ_GLS 450 4MATIC_Suv - Standard_Conventional/Hybrid_A9,,MERCEDES-BENZ,GLS 450 4MATIC,Suv - Standard,Conventional/Hybrid,3.0,6.0,,A9,Z,,14.3,11.4,13.0,22.0,,,,,,,305,,,0,0,1
MERCEDES-BENZ_GLS 550 4MATIC_Suv - Standard_Conventional/Hybrid_A9,,MERCEDES-BENZ,GLS 550 4MATIC,Suv - Standard,Conventional/Hybrid,4.7,8.0,,A9,Z,,16.5,12.6,14.7,19.0,,,,,,,346,,,0,0,1
MERCEDES-BENZ_MAYBACH S 650_Full-Size_Conventional/Hybrid_A9,,MERCEDES-BENZ,MAYBACH S 650,Full-Size,Conventional/Hybrid,6.0,12.0,,A9,Z,,18.4,11.1,15.1,19.0,,,,,,,355,,,0,0,1
MERCEDES-BENZ_METRIS CARGO_Special Purpose Vehicle_Conventional/Hybrid_A7,,MERCEDES-BENZ,METRIS CARGO,Special Purpose Vehicle,Conventional/Hybrid,2.0,4.0,,A7,Z,,11.5,9.8,10.7,26.0,,,,,,,251,,,0,0,1
MERCEDES-BENZ_METRIS PASSENGER_Special Purpose Vehicle_Conventional/Hybrid_A7,,MERCEDES-BENZ,METRIS PASSENGER,Special Purpose Vehicle,Conventional/Hybrid,2.0,4.0,,A7,Z,,12.3,10.3,11.4,25.0,,,,,,,268,,,0,0,1
MERCEDES-BENZ_S 450 4MATIC SWB_Mid-Size_Conventional/Hybrid_A9,,MERCEDES-BENZ,S 450 4MATIC SWB,Mid-Size,Conventional/Hybrid,3.0,6.0,,A9,Z,,12.8,8.5,10.9,26.0,,,,,,,255,,,0,0,1
MERCEDES-BENZ_S 560 CABRIOLET_Subcompact_Conventional/Hybrid_A9,,MERCEDES-BENZ,S 560 CABRIOLET,Subcompact,Conventional/Hybrid,4.0,8.0,,A9,Z,,13.9,9.2,11.8,24.0,,,,,,,276,,,0,0,1
MERCEDES-BENZ_S 560 4MATIC_Full-Size_Conventional/Hybrid_A9,,MERCEDES-BENZ,S 560 4MATIC,Full-Size,Conventional/Hybrid,4.0,8.0,,A9,Z,,13.5,8.6,11.3,25.0,,,,,,,265,,,0,0,1
MERCEDES-BENZ_S 560 4MATIC SWB_Mid-Size_Conventional/Hybrid_A9,,MERCEDES-BENZ,S 560 4MATIC SWB,Mid-Size,Conventional/Hybrid,4.0,8.0,,A9,Z,,13.1,8.8,11.2,25.0,,,,,,,261,,,0,0,1
MERCEDES-BENZ_S 560 4MATIC COUPE_Compact_Conventional/Hybrid_A9,,MERCEDES-BENZ,S 560 4MATIC COUPE,Compact,Conventional/Hybrid,4.0,8.0,,A9,Z,,13.6,8.8,11.4,25.0,,,,,,,269,,,0,0,1
MERCEDES-BENZ_SL 450_Two-Seater_Conventional/Hybrid_A9,,MERCEDES-BENZ,SL 450,Two-Seater,Conventional/Hybrid,3.0,6.0,,A9,Z,,11.5,8.5,10.2,28.0,,,,,,,238,,,0,0,1
MERCEDES-BENZ_SL 550_Two-Seater_Conventional/Hybrid_A9,,MERCEDES-BENZ,SL 550,Two-Seater,Conventional/Hybrid,4.7,8.0,,A9,Z,,13.5,9.6,11.8,24.0,,,,,,,275,,,0,0,1
MERCEDES-BENZ_SLC 300_Two-Seater_Conventional/Hybrid_A9,,MERCEDES-BENZ,SLC 300,Two-Seater,Conventional/Hybrid,2.0,4.0,,A9,Z,,9.6,7.4,8.6,33.0,,,,,,,202,,,0,0,1
