vehicle_id,Make,Model,Vehicle_Class,Vehicle_Type,Fuel_Type_Primary,Fuel_Type_Secondary,Transmission,Transmission_Type,Num_Gears,Is_SUV,Is_Truck,Model_Year,Engine_Size_L,Cylinders,Motor_kW,Fuel_Cons_City_L100km,Fuel_Cons_Hwy_L100km,Fuel_Cons_Comb_L100km,Elec_Cons_Comb_kWh100km,Elec_Range_km,Total_Range_km,Recharge_Time_h,CO2_Emissions_g_km,Fuel_Efficiency_Index,CO2_per_L_engine,City_Hwy_Fuel_Ratio,Electric_Efficiency_Index,Range_per_ChargeHour,Elec_Range_Share,cluster,Commercial_Label,Emissions_Risk_Label
BMW_330i xDrive_Compact_Conventional/Hybrid_AS8,BMW,330i xDrive,Compact,Conventional/Hybrid,Z,Unknown,AS8,AS,8.0,0,0,0.0,2.0,4.0,0.0,9.5,6.9,8.3,0.0,0.0,0.0,0.0,194,12.048192771084336,97.0,1.3768115942028984,0.0,0.0,0.0,3,Efficient Urban Commuters,Moderate Risk — Short-term Compliant
BMW_330i xDrive Gran Turismo_Full-Size_Conventional/Hybrid_AS8,BMW,330i xDrive Gran Turismo,Full-Size,Conventional/Hybrid,Z,Unknown,AS8,AS,8.0,0,0,0.0,2.0,4.0,0.0,10.2,7.2,8.8,0.0,0.0,0.0,0.0,207,11.363636363636363,103.5,1.4166666666666663,0.0,0.0,0.0,3,Efficient Urban Commuters,Moderate Risk — Short-term Compliant
BMW_330i xDrive Touring_Station Wagon - Small_Conventional/Hybrid_AS8,BMW,330i xDrive Touring,Station Wagon - Small,Conventional/Hybrid,Z,Unknown,AS8,AS,8.0,0,0,0.0,2.0,4.0,0.0,10.2,7.2,8.8,0.0,0.0,0.0,0.0,207,11.363636363636363,103.5,1.4166666666666663,0.0,0.0,0.0,3,Efficient Urban Commuters,Moderate Risk — Short-term Compliant
BMW_430i xDrive Cabriolet_Subcompact_Conventional/Hybrid_AS8,BMW,430i xDrive Cabriolet,Subcompact,Conventional/Hybrid,Z,Unknown,AS8,AS,8.0,0,0,0.0,2.0,4.0,0.0,10.6,7.3,9.1,0.0,0.0,0.0,0.0,213,10.989010989010987,106.5,1.452054794520548,0.0,0.0,0.0,3,Efficient Urban Commuters,Moderate Risk — Short-term Compliant
BMW_430i xDrive Coupe_Compact_Conventional/Hybrid_AS8,BMW,430i xDrive Coupe,Compact,Conventional/Hybrid,Z,Unknown,AS8,AS,8.0,0,0,0.0,2.0,4.0,0.0,10.2,7.2,8.8,0.0,0.0,0.0,0.0,207,11.363636363636363,103.5,1.4166666666666663,0.0,0.0,0.0,3,Efficient Urban Commuters,Moderate Risk — Short-term Compliant
BMW_430i xDrive Gran Coupe_Compact_Conventional/Hybrid_AS8,BMW,430i xDrive Gran Coupe,Compact,Conventional/Hybrid,Z,Unknown,AS8,AS,8.0,0,0,0.0,2.0,4.0,0.0,10.2,7.2,8.8,0.0,0.0,0.0,0.0,207,11.363636363636363,103.5,1.4166666666666663,0.0,0.0,0.0,3,Efficient Urban Commuters,Moderate Risk — Short-term Compliant
BMW_440i Coupe_Compact_Conventional/Hybrid_AS8,BMW,440i Coupe,Compact,Conventional/Hybrid,Z,Unknown,AS8,AS,8.0,0,0,0.0,3.0,6.0,0.0,11.2,7.3,9.4,0.0,0.0,0.0,0.0,227,10.638297872340424,75.66666666666667,1.5342465753424657,0.0,0.0,0.0,4,Mass Market Mainstream,High Risk — Borderline Non-compliant
BMW_440i Coupe_Compact_Conventional/Hybrid_M6,BMW,440i Coupe,Compact,Conventional/Hybrid,Z,Unknown,M6,M,6.0,0,0,0.0,3.0,6.0,0.0,12.8,8.8,11.0,0.0,0.0,0.0,0.0,256,9.090909090909092,85.33333333333333,1.4545454545454546,0.0,0.0,0.0,4,Mass Market Mainstream,High Risk — Borderline Non-compliant
BMW_440i xDrive Cabriolet_Subcompact_Conventional/Hybrid_AS8,BMW,440i xDrive Cabriolet,Subcompact,Conventional/Hybrid,Z,Unknown,AS8,AS,8.0,0,0,0.0,3.0,6.0,0.0,11.8,7.9,10.0,0.0,0.0,0.0,0.0,235,10.0,78.33333333333333,1.4936708860759491,0.0,0.0,0.0,4,Mass Market Mainstream,High Risk — Borderline Non-compliant
BMW_440i xDrive Coupe_Compact_Conventional/Hybrid_AS8,BMW,440i xDrive Coupe,Compact,Conventional/Hybrid,Z,Unknown,AS8,AS,8.0,0,0,0.0,3.0,6.0,0.0,11.4,7.6,9.7,0.0,0.0,0.0,0.0,228,10.309278350515465,76.0,1.5000000000000002,0.0,0.0,0.0,4,Mass Market Mainstream,High Risk — Borderline Non-compliant
BMW_440i xDrive Coupe_Compact_Conventional/Hybrid_M6,BMW,440i xDrive Coupe,Compact,Conventional/Hybrid,Z,Unknown,M6,M,6.0,0,0,0.0,3.0,6.0,0.0,13.0,8.5,11.0,0.0,0.0,0.0,0.0,256,9.090909090909092,85.33333333333333,1.5294117647058822,0.0,0.0,0.0,4,Mass Market Mainstream,High Risk — Borderline Non-compliant
BMW_440i xDrive Gran Coupe_Compact_Conventional/Hybrid_AS8,BMW,440i xDrive Gran Coupe,Compact,Conventional/Hybrid,Z,Unknown,AS8,AS,8.0,0,0,0.0,3.0,6.0,0.0,11.4,7.6,9.7,0.0,0.0,0.0,0.0,228,10.309278350515465,76.0,1.5000000000000002,0.0,0.0,0.0,4,Mass Market Mainstream,High Risk — Borderline Non-compliant
BMW_530i xDrive_Mid-Size_Conventional/Hybrid_AS8,BMW,530i xDrive,Mid-Size,Conventional/Hybrid,Z,Unknown,AS8,AS,8.0,0,0,0.0,2.0,4.0,0.0,10.2,7.2,8.8,0.0,0.0,0.0,0.0,207,11.363636363636363,103.5,1.4166666666666663,0.0,0.0,0.0,3,Efficient Urban Commuters,Moderate Risk — Short-term Compliant
BMW_540i xDrive_Mid-Size_Conventional/Hybrid_AS8,BMW,540i xDrive,Mid-Size,Conventional/Hybrid,Z,Unknown,AS8,AS,8.0,0,0,0.0,3.0,6.0,0.0,11.2,8.1,9.8,0.0,0.0,0.0,0.0,231,10.20408163265306,77.0,1.382716049382716,0.0,0.0,0.0,4,Mass Market Mainstream,High Risk — Borderline Non-compliant
BMW_640i xDrive Gran Coupe_Compact_Conventional/Hybrid_AS8,BMW,640i xDrive Gran Coupe,Compact,Conventional/Hybrid,Z,Unknown,AS8,AS,8.0,0,0,0.0,3.0,6.0,0.0,12.3,8.4,10.5,0.0,0.0,0.0,0.0,248,9.523809523809524,82.66666666666667,1.4642857142857144,0.0,0.0,0.0,4,Mass Market Mainstream,High Risk — Borderline Non-compliant
BMW_640i xDrive Gran Turismo_Full-Size_Conventional/Hybrid_AS8,BMW,640i xDrive Gran Turismo,Full-Size,Conventional/Hybrid,Z,Unknown,AS8,AS,8.0,0,0,0.0,3.0,6.0,0.0,11.9,8.4,10.3,0.0,0.0,0.0,0.0,241,9.70873786407767,80.33333333333333,1.4166666666666667,0.0,0.0,0.0,4,Mass Market Mainstream,High Risk — Borderline Non-compliant
BMW_650i xDrive Gran Coupe_Compact_Conventional/Hybrid_AS8,BMW,650i xDrive Gran Coupe,Compact,Conventional/Hybrid,Z,Unknown,AS8,AS,8.0,0,0,0.0,4.4,8.0,0.0,14.0,9.6,12.0,0.0,0.0,0.0,0.0,282,8.333333333333334,64.09090909090908,1.4583333333333337,0.0,0.0,0.0,4,Mass Market Mainstream,High Risk — Borderline Non-compliant
BMW_750i xDrive_Full-Size_Conventional/Hybrid_AS8,BMW,750i xDrive,Full-Size,Conventional/Hybrid,Z,Unknown,AS8,AS,8.0,0,0,0.0,4.4,8.0,0.0,13.3,9.2,11.5,0.0,0.0,0.0,0.0,269,8.695652173913043,61.13636363636363,1.4456521739130437,0.0,0.0,0.0,4,Mass Market Mainstream,High Risk — Borderline Non-compliant
BMW_750Li xDrive_Full-Size_Conventional/Hybrid_AS8,BMW,750Li xDrive,Full-Size,Conventional/Hybrid,Z,Unknown,AS8,AS,8.0,0,0,0.0,4.4,8.0,0.0,14.0,9.6,12.0,0.0,0.0,0.0,0.0,282,8.333333333333334,64.09090909090908,1.4583333333333337,0.0,0.0,0.0,4,Mass Market Mainstream,High Risk — Borderline Non-compliant
BMW_Alpina B6 xDrive Gran Coupe_Compact_Conventional/Hybrid_AS8,BMW,Alpina B6 xDrive Gran Coupe,Compact,Conventional/Hybrid,Z,Unknown,AS8,AS,8.0,0,0,0.0,4.4,8.0,0.0,14.0,9.6,12.0,0.0,0.0,0.0,0.0,282,8.333333333333334,64.09090909090908,1.4583333333333337,0.0,0.0,0.0,4,Mass Market Mainstream,High Risk — Borderline Non-compliant
BMW_Alpina B7 xDrive_Full-Size_Conventional/Hybrid_AS8,BMW,Alpina B7 xDrive,Full-Size,Conventional/Hybrid,Z,Unknown,AS8,AS,8.0,0,0,0.0,4.4,8.0,0.0,14.0,9.6,12.0,0.0,0.0,0.0,0.0,282,8.333333333333334,64.09090909090908,1.4583333333333337,0.0,0.0,0.0,4,Mass Market Mainstream,High Risk — Borderline Non-compliant
BMW_M2 Competition_Subcompact_Conventional/Hybrid_AM7,BMW,M2 Competition,Subcompact,Conventional/Hybrid,Z,Unknown,AM7,AM,7.0,0,0,0.0,3.0,6.0,0.0,14.3,10.4,12.6,0.0,0.0,0.0,0.0,294,7.936507936507937,98.0,1.375,0.0,0.0,0.0,4,Mass Market Mainstream,High Risk — Borderline Non-compliant
BMW_M2 Competition_Subcompact_Conventional/Hybrid_M6,BMW,M2 Competition,Subcompact,Conventional/Hybrid,Z,Unknown,M6,M,6.0,0,0,0.0,3.0,6.0,0.0,13.4,9.6,11.7,0.0,0.0,0.0,0.0,273,8.547008547008547,91.0,1.3958333333333337,0.0,0.0,0.0,4,Mass Market Mainstream,High Risk — Borderline Non-compliant
BMW_M240i Cabriolet_Subcompact_Conventional/Hybrid_AS8,BMW,M240i Cabriolet,Subcompact,Conventional/Hybrid,Z,Unknown,AS8,AS,8.0,0,0,0.0,3.0,6.0,0.0,11.2,7.8,9.7,0.0,0.0,0.0,0.0,227,10.309278350515465,75.66666666666667,1.435897435897436,0.0,0.0,0.0,4,Mass Market Mainstream,High Risk — Borderline Non-compliant
BMW_M240i Cabriolet_Subcompact_Conventional/Hybrid_M6,BMW,M240i Cabriolet,Subcompact,Conventional/Hybrid,Z,Unknown,M6,M,6.0,0,0,0.0,3.0,6.0,0.0,12.8,8.8,11.0,0.0,0.0,0.0,0.0,256,9.090909090909092,85.33333333333333,1.4545454545454546,0.0,0.0,0.0,4,Mass Market Mainstream,High Risk — Borderline Non-compliant
BMW_M240i Coupe_Subcompact_Conventional/Hybrid_AS8,BMW,M240i Coupe,Subcompact,Conventional/Hybrid,Z,Unknown,AS8,AS,8.0,0,0,0.0,3.0,6.0,0.0,11.2,7.8,9.7,0.0,0.0,0.0,0.0,227,10.309278350515465,75.66666666666667,1.435897435897436,0.0,0.0,0.0,4,Mass Market Mainstream,High Risk — Borderline Non-compliant
BMW_M240i Coupe_Subcompact_Conventional/Hybrid_M6,BMW,M240i Coupe,Subcompact,Conventional/Hybrid,Z,Unknown,M6,M,6.0,0,0,0.0,3.0,6.0,0.0,12.8,8.8,11.0,0.0,0.0,0.0,0.0,256,9.090909090909092,85.33333333333333,1.4545454545454546,0.0,0.0,0.0,4,Mass Market Mainstream,High Risk — Borderline Non-compliant
BMW_M240i Coupe M Performance_Subcompact_Conventional/Hybrid_AS8,BMW,M240i Coupe M Performance,Subcompact,Conventional/Hybrid,Z,Unknown,AS8,AS,8.0,0,0,0.0,3.0,6.0,0.0,11.2,7.8,9.7,0.0,0.0,0.0,0.0,227,10.309278350515465,75.66666666666667,1.435897435897436,0.0,0.0,0.0,4,Mass Market Mainstream,High Risk — Borderline Non-compliant
BMW_M240i Coupe M Performance_Subcompact_Conventional/Hybrid_M6,BMW,M240i Coupe M Performance,Subcompact,Conventional/Hybrid,Z,Unknown,M6,M,6.0,0,0,0.0,3.0,6.0,0.0,12.8,8.8,11.0,0.0,0.0,0.0,0.0,256,9.090909090909092,85.33333333333333,1.4545454545454546,0.0,0.0,0.0,4,Mass Market Mainstream,High Risk — Borderline Non-compliant
BMW_M240i xDrive Cabriolet_Subcompact_Conventional/Hybrid_AS8,BMW,M240i xDrive Cabriolet,Subcompact,Conventional/Hybrid,Z,Unknown,AS8,AS,8.0,0,0,0.0,3.0,6.0,0.0,11.3,8.0,9.8,0.0,0.0,0.0,0.0,229,10.20408163265306,76.33333333333333,1.4125,0.0,0.0,0.0,4,Mass Market Mainstream,High Risk — Borderline Non-compliant
BMW_M240i xDrive Coupe_Subcompact_Conventional/Hybrid_AS8,BMW,M240i xDrive Coupe,Subcompact,Conventional/Hybrid,Z,Unknown,AS8,AS,8.0,0,0,0.0,3.0,6.0,0.0,11.3,8.0,9.8,0.0,0.0,0.0,0.0,229,10.20408163265306,76.33333333333333,1.4125,0.0,0.0,0.0,4,Mass Market Mainstream,High Risk — Borderline Non-compliant
BMW_M240i xDrive Coupe M Performance_Subcompact_Conventional/Hybrid_AS8,BMW,M240i xDrive Coupe M Performance,Subcompact,Conventional/Hybrid,Z,Unknown,AS8,AS,8.0,0,0,0.0,3.0,6.0,0.0,11.3,8.0,9.8,0.0,0.0,0.0,0.0,229,10.20408163265306,76.33333333333333,1.4125,0.0,0.0,0.0,4,Mass Market Mainstream,High Risk — Borderline Non-compliant
BMW_M4 Cabriolet_Subcompact_Conventional/Hybrid_AM7,BMW,M4 Cabriolet,Subcompact,Conventional/Hybrid,Z,Unknown,AM7,AM,7.0,0,0,0.0,3.0,6.0,0.0,14.5,10.5,12.7,0.0,0.0,0.0,0.0,299,7.874015748031496,99.66666666666669,1.380952380952381,0.0,0.0,0.0,4,Mass Market Mainstream,High Risk — Borderline Non-compliant
BMW_M4 Cabriolet_Subcompact_Conventional/Hybrid_M6,BMW,M4 Cabriolet,Subcompact,Conventional/Hybrid,Z,Unknown,M6,M,6.0,0,0,0.0,3.0,6.0,0.0,13.8,9.4,11.9,0.0,0.0,0.0,0.0,280,8.403361344537815,93.33333333333331,1.4680851063829787,0.0,0.0,0.0,4,Mass Market Mainstream,High Risk — Borderline Non-compliant
BMW_M4 Cabriolet Competition_Subcompact_Conventional/Hybrid_AM7,BMW,M4 Cabriolet Competition,Subcompact,Conventional/Hybrid,Z,Unknown,AM7,AM,7.0,0,0,0.0,3.0,6.0,0.0,14.5,10.5,12.7,0.0,0.0,0.0,0.0,299,7.874015748031496,99.66666666666669,1.380952380952381,0.0,0.0,0.0,4,Mass Market Mainstream,High Risk — Borderline Non-compliant
BMW_M4 Cabriolet Competition_Subcompact_Conventional/Hybrid_M6,BMW,M4 Cabriolet Competition,Subcompact,Conventional/Hybrid,Z,Unknown,M6,M,6.0,0,0,0.0,3.0,6.0,0.0,13.8,9.4,11.9,0.0,0.0,0.0,0.0,280,8.403361344537815,93.33333333333331,1.4680851063829787,0.0,0.0,0.0,4,Mass Market Mainstream,High Risk — Borderline Non-compliant
BMW_M4 Coupe_Compact_Conventional/Hybrid_AM7,BMW,M4 Coupe,Compact,Conventional/Hybrid,Z,Unknown,AM7,AM,7.0,0,0,0.0,3.0,6.0,0.0,14.3,10.4,12.6,0.0,0.0,0.0,0.0,294,7.936507936507937,98.0,1.375,0.0,0.0,0.0,4,Mass Market Mainstream,High Risk — Borderline Non-compliant
BMW_M4 Coupe_Compact_Conventional/Hybrid_M6,BMW,M4 Coupe,Compact,Conventional/Hybrid,Z,Unknown,M6,M,6.0,0,0,0.0,3.0,6.0,0.0,13.4,9.6,11.7,0.0,0.0,0.0,0.0,273,8.547008547008547,91.0,1.3958333333333337,0.0,0.0,0.0,4,Mass Market Mainstream,High Risk — Borderline Non-compliant
BMW_M4 Coupe Competition_Compact_Conventional/Hybrid_AM7,BMW,M4 Coupe Competition,Compact,Conventional/Hybrid,Z,Unknown,AM7,AM,7.0,0,0,0.0,3.0,6.0,0.0,14.3,10.4,12.6,0.0,0.0,0.0,0.0,294,7.936507936507937,98.0,1.375,0.0,0.0,0.0,4,Mass Market Mainstream,High Risk — Borderline Non-compliant
BMW_M4 Coupe Competition_Compact_Conventional/Hybrid_M6,BMW,M4 Coupe Competition,Compact,Conventional/Hybrid,Z,Unknown,M6,M,6.0,0,0,0.0,3.0,6.0,0.0,13.4,9.6,11.7,0.0,0.0,0.0,0.0,273,8.547008547008547,91.0,1.3958333333333337,0.0,0.0,0.0,4,Mass Market Mainstream,High Risk — Borderline Non-compliant
BMW_M4 CS_Compact_Conventional/Hybrid_AM7,BMW,M4 CS,Compact,Conventional/Hybrid,Z,Unknown,AM7,AM,7.0,0,0,0.0,3.0,6.0,0.0,14.3,10.4,12.6,0.0,0.0,0.0,0.0,294,7.936507936507937,98.0,1.375,0.0,0.0,0.0,4,Mass Market Mainstream,High Risk — Borderline Non-compliant
BMW_M5_Mid-Size_Conventional/Hybrid_AS8,BMW,M5,Mid-Size,Conventional/Hybrid,Z,Unknown,AS8,AS,8.0,0,0,0.0,4.4,8.0,0.0,16.0,11.2,13.9,0.0,0.0,0.0,0.0,324,7.194244604316546,73.63636363636363,1.4285714285714286,0.0,0.0,0.0,4,Mass Market Mainstream,High Risk — Borderline Non-compliant
BMW_M5 Competition_Mid-Size_Conventional/Hybrid_AS8,BMW,M5 Competition,Mid-Size,Conventional/Hybrid,Z,Unknown,AS8,AS,8.0,0,0,0.0,4.4,8.0,0.0,16.0,11.2,13.9,0.0,0.0,0.0,0.0,324,7.194244604316546,73.63636363636363,1.4285714285714286,0.0,0.0,0.0,4,Mass Market Mainstream,High Risk — Borderline Non-compliant
BMW_M550i xDrive_Mid-Size_Conventional/Hybrid_AS8,BMW,M550i xDrive,Mid-Size,Conventional/Hybrid,Z,Unknown,AS8,AS,8.0,0,0,0.0,4.4,8.0,0.0,13.3,9.2,11.5,0.0,0.0,0.0,0.0,269,8.695652173913043,61.13636363636363,1.4456521739130437,0.0,0.0,0.0,4,Mass Market Mainstream,High Risk — Borderline Non-compliant
BMW_M6 Gran Coupe_Compact_Conventional/Hybrid_AM7,BMW,M6 Gran Coupe,Compact,Conventional/Hybrid,Z,Unknown,AM7,AM,7.0,0,0,0.0,4.4,8.0,0.0,17.3,11.6,14.7,0.0,0.0,0.0,0.0,344,6.802721088435375,78.18181818181817,1.4913793103448276,0.0,0.0,0.0,4,Mass Market Mainstream,High Risk — Borderline Non-compliant
BMW_M760Li xDrive_Full-Size_Conventional/Hybrid_AS8,BMW,M760Li xDrive,Full-Size,Conventional/Hybrid,Z,Unknown,AS8,AS,8.0,0,0,0.0,6.6,12.0,0.0,17.7,11.9,15.1,0.0,0.0,0.0,0.0,355,6.622516556291391,53.78787878787879,1.487394957983193,0.0,0.0,0.0,7,Premium Performance Vehicles,Critical Risk — Non-compliant Across Horizons
BMW_M850i xDrive Cabriolet_Subcompact_Conventional/Hybrid_AS8,BMW,M850i xDrive Cabriolet,Subcompact,Conventional/Hybrid,Z,Unknown,AS8,AS,8.0,0,0,0.0,4.4,8.0,0.0,13.5,9.2,11.6,0.0,0.0,0.0,0.0,270,8.620689655172415,61.36363636363636,1.4673913043478262,0.0,0.0,0.0,4,Mass Market Mainstream,High Risk — Borderline Non-compliant
BMW_M850i xDrive Coupe_Subcompact_Conventional/Hybrid_AS8,BMW,M850i xDrive Coupe,Subcompact,Conventional/Hybrid,Z,Unknown,AS8,AS,8.0,0,0,0.0,4.4,8.0,0.0,13.3,9.2,11.5,0.0,0.0,0.0,0.0,269,8.695652173913043,61.13636363636363,1.4456521739130437,0.0,0.0,0.0,4,Mass Market Mainstream,High Risk — Borderline Non-compliant
BMW_X1 xDrive28i_Suv - Small_Conventional/Hybrid_AS8,BMW,X1 xDrive28i,Suv - Small,Conventional/Hybrid,Z,Unknown,AS8,AS,8.0,1,0,0.0,2.0,4.0,0.0,10.7,7.5,9.3,0.0,0.0,0.0,0.0,217,10.75268817204301,108.5,1.4266666666666663,0.0,0.0,0.0,6,Efficient Utility SUVs,Moderate-to-High Risk — Transitional Compliance
BMW_X2 xDrive28i_Suv - Small_Conventional/Hybrid_AS8,BMW,X2 xDrive28i,Suv - Small,Conventional/Hybrid,Z,Unknown,AS8,AS,8.0,1,0,0.0,2.0,4.0,0.0,11.0,7.7,9.5,0.0,0.0,0.0,0.0,222,10.526315789473683,111.0,1.4285714285714286,0.0,0.0,0.0,6,Efficient Utility SUVs,Moderate-to-High Risk — Transitional Compliance
BMW_X3 xDrive30i_Suv - Small_Conventional/Hybrid_AS8,BMW,X3 xDrive30i,Suv - Small,Conventional/Hybrid,Z,Unknown,AS8,AS,8.0,1,0,0.0,2.0,4.0,0.0,10.8,8.0,9.6,0.0,0.0,0.0,0.0,223,10.416666666666668,111.5,1.35,0.0,0.0,0.0,6,Efficient Utility SUVs,Moderate-to-High Risk — Transitional Compliance
BMW_X3 M40i_Suv - Small_Conventional/Hybrid_AS8,BMW,X3 M40i,Suv - Small,Conventional/Hybrid,Z,Unknown,AS8,AS,8.0,1,0,0.0,3.0,6.0,0.0,11.9,8.7,10.4,0.0,0.0,0.0,0.0,245,9.615384615384617,81.66666666666667,1.3678160919540232,0.0,0.0,0.0,1,Large SUV Emitters,High Risk — Non-compliant Medium-term
BMW_X4 xDrive30i_Suv - Small_Conventional/Hybrid_AS8,BMW,X4 xDrive30i,Suv - Small,Conventional/Hybrid,Z,Unknown,AS8,AS,8.0,1,0,0.0,2.0,4.0,0.0,10.8,8.0,9.6,0.0,0.0,0.0,0.0,223,10.416666666666668,111.5,1.35,0.0,0.0,0.0,6,Efficient Utility SUVs,Moderate-to-High Risk — Transitional Compliance
BMW_X4 M40i_Suv - Small_Conventional/Hybrid_AS8,BMW,X4 M40i,Suv - Small,Conventional/Hybrid,Z,Unknown,AS8,AS,8.0,1,0,0.0,3.0,6.0,0.0,11.9,8.7,10.4,0.0,0.0,0.0,0.0,245,9.615384615384617,81.66666666666667,1.3678160919540232,0.0,0.0,0.0,1,Large SUV Emitters,High Risk — Non-compliant Medium-term
BMW_X5 xDrive40i_Suv - Standard_Conventional/Hybrid_AS8,BMW,X5 xDrive40i,Suv - Standard,Conventional/Hybrid,Z,Unknown,AS8,AS,8.0,1,0,0.0,3.0,6.0,0.0,11.7,9.1,10.5,0.0,0.0,0.0,0.0,245,9.523809523809524,81.66666666666667,1.2857142857142856,0.0,0.0,0.0,1,Large SUV Emitters,High Risk — Non-compliant Medium-term
BMW_X5 xDrive50i_Suv - Standard_Conventional/Hybrid_AS8,BMW,X5 xDrive50i,Suv - Standard,Conventional/Hybrid,Z,Unknown,AS8,AS,8.0,1,0,0.0,4.4,8.0,0.0,15.3,11.1,13.4,0.0,0.0,0.0,0.0,314,7.462686567164179,71.36363636363636,1.3783783783783785,0.0,0.0,0.0,1,Large SUV Emitters,High Risk — Non-compliant Medium-term
BMW_X6 xDrive35i_Suv - Standard_Conventional/Hybrid_AS8,BMW,X6 xDrive35i,Suv - Standard,Conventional/Hybrid,Z,Unknown,AS8,AS,8.0,1,0,0.0,3.0,6.0,0.0,13.0,9.9,11.6,0.0,0.0,0.0,0.0,272,8.620689655172415,90.66666666666669,1.3131313131313131,0.0,0.0,0.0,1,Large SUV Emitters,High Risk — Non-compliant Medium-term
BMW_X6 xDrive50i_Suv - Standard_Conventional/Hybrid_AS8,BMW,X6 xDrive50i,Suv - Standard,Conventional/Hybrid,Z,Unknown,AS8,AS,8.0,1,0,0.0,4.4,8.0,0.0,14.3,10.6,12.6,0.0,0.0,0.0,0.0,294,7.936507936507937,66.81818181818181,1.349056603773585,0.0,0.0,0.0,1,Large SUV Emitters,High Risk — Non-compliant Medium-term
BMW_X7 xDrive40i_Suv - Standard_Conventional/Hybrid_AS8,BMW,X7 xDrive40i,Suv - Standard,Conventional/Hybrid,Z,Unknown,AS8,AS,8.0,1,0,0.0,3.0,6.0,0.0,12.0,9.4,10.8,0.0,0.0,0.0,0.0,254,9.25925925925926,84.66666666666667,1.276595744680851,0.0,0.0,0.0,1,Large SUV Emitters,High Risk — Non-compliant Medium-term
BMW_X7 xDrive50i_Suv - Standard_Conventional/Hybrid_AS8,BMW,X7 xDrive50i,Suv - Standard,Conventional/Hybrid,Z,Unknown,AS8,AS,8.0,1,0,0.0,4.4,8.0,0.0,14.3,10.6,12.6,0.0,0.0,0.0,0.0,294,7.936507936507937,66.81818181818181,1.349056603773585,0.0,0.0,0.0,1,Large SUV Emitters,High Risk — Non-compliant Medium-term
BUGATTI_Chiron_Two-Seater_Conventional/Hybrid_AM7,BUGATTI,Chiron,Two-Seater,Conventional/Hybrid,Z,Unknown,AM7,AM,7.0,0,0,0.0,8.0,16.0,0.0,26.8,16.6,22.2,0.0,0.0,0.0,0.0,522,4.504504504504505,65.25,1.614457831325301,0.0,0.0,0.0,7,Premium Performance Vehicles,Critical Risk — Non-compliant Across Horizons
BUICK_Enclave_Suv - Standard_Conventional/Hybrid_A9,BUICK,Enclave,Suv - Standard,Conventional/Hybrid,X,Unknown,A9,A,9.0,1,0,0.0,3.6,6.0,0.0,13.0,9.1,11.2,0.0,0.0,0.0,0.0,263,8.928571428571429,73.05555555555556,1.4285714285714286,0.0,0.0,0.0,1,Large SUV Emitters,High Risk — Non-compliant Medium-term
BUICK_Enclave AWD_Suv - Standard_Conventional/Hybrid_A9,BUICK,Enclave AWD,Suv - Standard,Conventional/Hybrid,X,Unknown,A9,A,9.0,1,0,0.0,3.6,6.0,0.0,13.8,9.5,11.9,0.0,0.0,0.0,0.0,278,8.403361344537815,77.22222222222221,1.4526315789473685,0.0,0.0,0.0,1,Large SUV Emitters,High Risk — Non-compliant Medium-term
BUICK_Encore_Suv - Small_Conventional/Hybrid_AS6,BUICK,Encore,Suv - Small,Conventional/Hybrid,X,Unknown,AS6,AS,6.0,1,0,0.0,1.4,4.0,0.0,9.4,7.8,8.7,0.0,0.0,0.0,0.0,204,11.49425287356322,145.71428571428572,1.2051282051282053,0.0,0.0,0.0,6,Efficient Utility SUVs,Moderate-to-High Risk — Transitional Compliance
BUICK_Encore (SIDI with Stop/Start)_Suv - Small_Conventional/Hybrid_AS6,BUICK,Encore (SIDI with Stop/Start),Suv - Small,Conventional/Hybrid,X,Unknown,AS6,AS,6.0,1,0,0.0,1.4,4.0,0.0,8.9,7.5,8.3,0.0,0.0,0.0,0.0,194,12.048192771084336,138.57142857142858,1.1866666666666668,0.0,0.0,0.0,6,Efficient Utility SUVs,Moderate-to-High Risk — Transitional Compliance
BUICK_Encore AWD_Suv - Small_Conventional/Hybrid_AS6,BUICK,Encore AWD,Suv - Small,Conventional/Hybrid,X,Unknown,AS6,AS,6.0,1,0,0.0,1.4,4.0,0.0,9.9,8.1,9.1,0.0,0.0,0.0,0.0,214,10.989010989010987,152.85714285714286,1.2222222222222223,0.0,0.0,0.0,6,Efficient Utility SUVs,Moderate-to-High Risk — Transitional Compliance
BUICK_Encore AWD (SIDI with Stop/Start)_Suv - Small_Conventional/Hybrid_AS6,BUICK,Encore AWD (SIDI with Stop/Start),Suv - Small,Conventional/Hybrid,X,Unknown,AS6,AS,6.0,1,0,0.0,1.4,4.0,0.0,9.4,7.9,8.8,0.0,0.0,0.0,0.0,205,11.363636363636363,146.42857142857144,1.1898734177215189,0.0,0.0,0.0,6,Efficient Utility SUVs,Moderate-to-High Risk — Transitional Compliance
BUICK_Envision AWD_Suv - Small_Conventional/Hybrid_A9,BUICK,Envision AWD,Suv - Small,Conventional/Hybrid,Z,Unknown,A9,A,9.0,1,0,0.0,2.0,4.0,0.0,11.7,9.4,10.7,0.0,0.0,0.0,0.0,249,9.345794392523365,124.5,1.2446808510638296,0.0,0.0,0.0,6,Efficient Utility SUVs,Moderate-to-High Risk — Transitional Compliance
