Model_Year,Make,Model,Vehicle_Class,Vehicle_Type,Engine_Size_L,Cylinders,Motor_kW,Transmission,Fuel_Type_Primary,Fuel_Type_Secondary,Fuel_Cons_City_L100km,Fuel_Cons_Hwy_L100km,Fuel_Cons_Comb_L100km,Fuel_Cons_Comb_mpg,Elec_Cons_City_kWh100km,Elec_Cons_Hwy_kWh100km,Elec_Cons_Comb_kWh100km,Elec_Range_km,Total_Range_km,Recharge_Time_h,CO2_Emissions_g_km,CO2_Rating,Smog_Rating,vehicle_id
2016,Hyundai,Sonata Plug-in Hybrid,Mid-size,Plug-in Hybrid (PHEV),2.0,4,50,AM6,B/X*,X,6.1,5.7,5.9,,,,2.4,43,968.0,2.7,63,10,,Hyundai_Sonata Plug-in Hybrid_Mid-size_Plug-in Hybrid (PHEV)_AM6
2016,Mercedes-Benz,S 550e,Full-size,Plug-in Hybrid (PHEV),3.0,6,85,AS7,B/Z*,Z,10.0,7.8,9.0,,,,4.1,23,718.0,2.75,141,9,,Mercedes-Benz_S 550e_Full-size_Plug-in Hybrid (PHEV)_AS7
2016,Porsche,Cayenne S E-Hybrid,Sport utility vehicle: Standard,Plug-in Hybrid (PHEV),3.0,6,71,A8,B,Z,11.3,9.8,10.6,,,,5.0,24,782.0,3.0,162,8,,Porsche_Cayenne S E-Hybrid_Sport utility vehicle: Standard_Plug-in Hybrid (PHEV)_A8
2016,Porsche,Panamera S E-Hybrid,Full-size,Plug-in Hybrid (PHEV),3.0,6,71,A8,B/Z,Z,10.4,8.0,9.3,,,,4.6,26,897.0,3.0,142,9,,Porsche_Panamera S E-Hybrid_Full-size_Plug-in Hybrid (PHEV)_A8
2016,Volvo,XC90 T8 AWD,Sport utility vehicle: Standard,Plug-in Hybrid (PHEV),2.0,4,65,AS8,B/Z*,Z,10.1,8.8,9.5,,,,4.6,21,550.0,3.0,150,8,,Volvo_XC90 T8 AWD_Sport utility vehicle: Standard_Plug-in Hybrid (PHEV)_AS8
2017,Audi,A3 e-tron,Compact,Plug-in Hybrid (PHEV),1.4,4,80,A6,B/Z*,Z,7.2,6.6,6.9,,,,2.8,26,605.0,2.5,98,10,8,Audi_A3 e-tron_Compact_Plug-in Hybrid (PHEV)_A6
2017,BMW,330e,Compact,Plug-in Hybrid (PHEV),2.0,4,65,AS8,B/Z*,Z,8.5,6.9,7.8,,,,3.3,23,556.0,2.0,118,10,6,BMW_330e_Compact_Plug-in Hybrid (PHEV)_AS8
2017,BMW,740e xDrive,Full-size,Plug-in Hybrid (PHEV),2.0,4,83,AS8,B/Z*,Z,9.5,8.0,8.8,,,,3.6,23,548.0,3.0,133,9,6,BMW_740e xDrive_Full-size_Plug-in Hybrid (PHEV)_AS8
2017,BMW,i3 REx (94 Ah),Subcompact,Plug-in Hybrid (PHEV),0.6,2,125,A1,B,Z,6.5,7.0,6.7,,,,2.1,156,285.0,5.0,18,10,8,BMW_i3 REx (94 Ah)_Subcompact_Plug-in Hybrid (PHEV)_A1
2017,BMW,i8,Subcompact,Plug-in Hybrid (PHEV),1.5,3,96,A6,B/Z,Z,8.4,8.1,8.3,,,,3.1,24,533.0,2.0,123,10,6,BMW_i8_Subcompact_Plug-in Hybrid (PHEV)_A6
2017,BMW,X5 xDrive40e,Sport utility vehicle: Standard,Plug-in Hybrid (PHEV),2.0,4,83,AS8,B/Z*,Z,10.2,9.5,9.9,,,,4.2,23,863.0,3.0,154,8,6,BMW_X5 xDrive40e_Sport utility vehicle: Standard_Plug-in Hybrid (PHEV)_AS8
2017,Cadillac,CT6 Plug-in Hybrid,Mid-size,Plug-in Hybrid (PHEV),2.0,4,178,AV,B/Z*,Z,10.1,8.1,9.2,,,,3.8,50,708.0,4.5,89,10,6,Cadillac_CT6 Plug-in Hybrid_Mid-size_Plug-in Hybrid (PHEV)_AV
2017,Chevrolet,Volt,Compact,Plug-in Hybrid (PHEV),1.5,4,111,AV,B,X,5.5,5.6,5.6,,,,2.2,85,676.0,4.5,32,10,6,Chevrolet_Volt_Compact_Plug-in Hybrid (PHEV)_AV
2017,Chrysler,Pacifica Hybrid,Minivan,Plug-in Hybrid (PHEV),3.6,6,89,AV,B/X*,X,7.3,7.2,7.3,,,,2.8,53,911.0,2.0,66,10,8,Chrysler_Pacifica Hybrid_Minivan_Plug-in Hybrid (PHEV)_AV
2017,Ford,C-MAX Energi,Mid-size,Plug-in Hybrid (PHEV),2.0,4,35,AV,B/X*,X,5.8,6.2,6.0,,,,2.5,33,917.0,2.5,76,10,8,Ford_C-MAX Energi_Mid-size_Plug-in Hybrid (PHEV)_AV
2017,Ford,Fusion Energi,Mid-size,Plug-in Hybrid (PHEV),2.0,4,35,AV,B/X*,X,5.5,5.7,5.6,,,,2.4,35,982.0,2.5,70,10,8,Ford_Fusion Energi_Mid-size_Plug-in Hybrid (PHEV)_AV
2017,Hyundai,Sonata Plug-in Hybrid,Mid-size,Plug-in Hybrid (PHEV),2.0,4,50,AM6,B/X*,X,6.2,5.9,6.1,,,,2.4,43,944.0,2.7,65,10,8,Hyundai_Sonata Plug-in Hybrid_Mid-size_Plug-in Hybrid (PHEV)_AM6
2017,Karma,Revero,Subcompact,Plug-in Hybrid (PHEV),2.0,4,300,A1,B,Z,13.0,12.0,12.5,,,,4.6,51,354.0,3.75,114,10,5,Karma_Revero_Subcompact_Plug-in Hybrid (PHEV)_A1
2017,Kia,Optima Plug-in Hybrid,Mid-size,Plug-in Hybrid (PHEV),2.0,4,50,AM6,B/X*,X,6.2,5.5,5.9,,,,2.3,47,982.0,2.7,60,10,8,Kia_Optima Plug-in Hybrid_Mid-size_Plug-in Hybrid (PHEV)_AM6
2017,Mercedes-Benz,GLE 550e 4MATIC,Sport utility vehicle: Standard,Plug-in Hybrid (PHEV),3.0,6,85,AS7,B/Z,Z,11.8,10.3,11.1,,,,5.5,19,738.0,1.9,184,7,6,Mercedes-Benz_GLE 550e 4MATIC_Sport utility vehicle: Standard_Plug-in Hybrid (PHEV)_AS7
2017,Mercedes-Benz,S 550e,Full-size,Plug-in Hybrid (PHEV),3.0,6,85,AS7,B/Z*,Z,10.0,7.9,9.1,,,,4.1,23,725.0,2.75,142,9,6,Mercedes-Benz_S 550e_Full-size_Plug-in Hybrid (PHEV)_AS7
2017,Porsche,Cayenne S E-Hybrid,Sport utility vehicle: Standard,Plug-in Hybrid (PHEV),3.0,6,71,A8,B,Z,11.3,9.8,10.6,,,,5.1,23,791.0,3.0,160,8,6,Porsche_Cayenne S E-Hybrid_Sport utility vehicle: Standard_Plug-in Hybrid (PHEV)_A8
2017,Toyota,Prius Prime,Mid-size,Plug-in Hybrid (PHEV),1.8,4,71,AV,B/X*,X,4.3,4.4,4.3,,,,1.8,40,1035.0,2.0,49,10,8,Toyota_Prius Prime_Mid-size_Plug-in Hybrid (PHEV)_AV
2017,Volvo,XC90 T8 AWD,Sport utility vehicle: Standard,Plug-in Hybrid (PHEV),2.0,4,65,AS8,B/Z*,Z,10.0,8.8,9.5,,,,4.8,21,550.0,3.0,148,8,8,Volvo_XC90 T8 AWD_Sport utility vehicle: Standard_Plug-in Hybrid (PHEV)_AS8
2018,Audi,A3 e-tron,Compact,Plug-in Hybrid (PHEV),1.4,4,80,AM6,B/Z*,Z,6.8,6.0,6.5,,,,2.8,26,649.0,2.0,93,10,7,Audi_A3 e-tron_Compact_Plug-in Hybrid (PHEV)_AM6
2018,BMW,330e,Compact,Plug-in Hybrid (PHEV),2.0,4,65,AS8,B/Z*,Z,8.5,6.9,7.8,,,,3.3,23,556.0,2.0,118,10,3,BMW_330e_Compact_Plug-in Hybrid (PHEV)_AS8
2018,BMW,530e,Compact,Plug-in Hybrid (PHEV),2.0,4,83,AS8,B/Z*,Z,8.6,7.7,8.2,,,,3.3,26,586.0,2.0,120,10,7,BMW_530e_Compact_Plug-in Hybrid (PHEV)_AS8
2018,BMW,530e xDrive,Compact,Plug-in Hybrid (PHEV),2.0,4,83,AS8,B/Z*,Z,8.8,7.7,8.3,,,,3.5,24,578.0,2.0,124,10,7,BMW_530e xDrive_Compact_Plug-in Hybrid (PHEV)_AS8
2018,BMW,740e xDrive,Full-size,Plug-in Hybrid (PHEV),2.0,4,83,AS8,B/Z*,Z,9.5,8.0,8.8,,,,3.6,23,548.0,3.0,133,9,3,BMW_740e xDrive_Full-size_Plug-in Hybrid (PHEV)_AS8
2018,BMW,i3 REx,Subcompact,Plug-in Hybrid (PHEV),0.6,2,125,A1,B,Z,6.6,7.1,6.8,,,,2.2,156,285.0,5.0,18,10,7,BMW_i3 REx_Subcompact_Plug-in Hybrid (PHEV)_A1
2018,BMW,i3s REx,Subcompact,Plug-in Hybrid (PHEV),0.6,2,135,A1,B,Z,6.6,7.1,6.8,,,,2.2,156,285.0,5.0,18,10,7,BMW_i3s REx_Subcompact_Plug-in Hybrid (PHEV)_A1
2018,BMW,X5 xDrive40e,Sport utility vehicle: Standard,Plug-in Hybrid (PHEV),2.0,4,83,AS8,B/Z*,Z,10.2,9.5,9.9,,,,4.2,23,865.0,3.0,154,8,3,BMW_X5 xDrive40e_Sport utility vehicle: Standard_Plug-in Hybrid (PHEV)_AS8
2018,Cadillac,CT6 Plug-in Hybrid,Mid-size,Plug-in Hybrid (PHEV),2.0,4,178,AV,B/Z*,Z,10.2,8.1,9.2,,,,3.8,50,692.0,4.5,89,10,3,Cadillac_CT6 Plug-in Hybrid_Mid-size_Plug-in Hybrid (PHEV)_AV
2018,Chevrolet,Volt,Compact,Plug-in Hybrid (PHEV),1.5,4,111,AV,B,X,5.5,5.6,5.6,,,,2.2,85,676.0,4.5,32,10,3,Chevrolet_Volt_Compact_Plug-in Hybrid (PHEV)_AV
2018,Chrysler,Pacifica Hybrid,Minivan,Plug-in Hybrid (PHEV),3.6,6,89,AV,B/X*,X,7.3,7.2,7.3,,,,2.8,53,911.0,2.0,66,10,7,Chrysler_Pacifica Hybrid_Minivan_Plug-in Hybrid (PHEV)_AV
2018,Ford,Fusion Energi,Mid-size,Plug-in Hybrid (PHEV),2.0,4,35,AV,B/X*,X,5.5,5.7,5.6,,,,2.4,35,982.0,2.5,70,10,7,Ford_Fusion Energi_Mid-size_Plug-in Hybrid (PHEV)_AV
2018,Honda,Clarity Plug-in Hybrid,Mid-size,Plug-in Hybrid (PHEV),1.5,4,135,AV,B/X*,X,5.3,5.9,5.6,,,,2.1,77,552.0,2.5,36,10,8,Honda_Clarity Plug-in Hybrid_Mid-size_Plug-in Hybrid (PHEV)_AV
2018,Hyundai,IONIQ Electric Plus,Mid-size,Plug-in Hybrid (PHEV),1.6,4,45,AM6,B/X*,X,4.4,4.6,4.5,,,,2.0,47,1008.0,2.3,46,10,7,Hyundai_IONIQ Electric Plus_Mid-size_Plug-in Hybrid (PHEV)_AM6
2018,Karma,Revero,Subcompact,Plug-in Hybrid (PHEV),2.0,4,300,A1,B,Z,11.8,11.2,11.5,,,,3.9,60,388.0,3.75,94,10,1,Karma_Revero_Subcompact_Plug-in Hybrid (PHEV)_A1
2018,Kia,Optima Plug-in Hybrid,Mid-size,Plug-in Hybrid (PHEV),2.0,4,50,AM6,B/X*,X,6.2,5.5,5.9,,,,2.3,47,982.0,2.7,60,10,7,Kia_Optima Plug-in Hybrid_Mid-size_Plug-in Hybrid (PHEV)_AM6
2018,Mercedes-Benz,GLC 350e 4MATIC,Sport utility vehicle: Small,Plug-in Hybrid (PHEV),2.0,4,85,A7,B/Z*,Z,9.8,8.6,9.3,,,,4.2,21,562.0,1.9,146,9,7,Mercedes-Benz_GLC 350e 4MATIC_Sport utility vehicle: Small_Plug-in Hybrid (PHEV)_A7
2018,Mercedes-Benz,GLE 550e 4MATIC,Sport utility vehicle: Standard,Plug-in Hybrid (PHEV),3.0,6,85,AS7,B/Z,Z,11.8,10.3,11.1,,,,5.5,19,738.0,1.9,184,7,6,Mercedes-Benz_GLE 550e 4MATIC_Sport utility vehicle: Standard_Plug-in Hybrid (PHEV)_AS7
2018,MINI,Cooper SE Countryman ALL4,Mid-size,Plug-in Hybrid (PHEV),1.5,3,65,AS6,B/Z*,Z,8.4,8.8,8.6,,,,3.6,19,439.0,3.0,139,9,3,MINI_Cooper SE Countryman ALL4_Mid-size_Plug-in Hybrid (PHEV)_AS6
2018,Mitsubishi,Outlander PHEV AWD,Sport utility vehicle: Small,Plug-in Hybrid (PHEV),2.0,4,60,A1,B/X*,X,9.4,9.0,9.2,,,,3.2,35,498.0,3.5,108,10,7,Mitsubishi_Outlander PHEV AWD_Sport utility vehicle: Small_Plug-in Hybrid (PHEV)_A1
2018,Porsche,Cayenne S E-Hybrid,Sport utility vehicle: Standard,Plug-in Hybrid (PHEV),3.0,6,71,AM8,B,Z,11.3,9.8,10.6,,,,5.1,23,791.0,3.0,160,8,3,Porsche_Cayenne S E-Hybrid_Sport utility vehicle: Standard_Plug-in Hybrid (PHEV)_AM8
2018,Toyota,Prius Prime,Mid-size,Plug-in Hybrid (PHEV),1.8,4,71,AV,B/X*,X,4.3,4.4,4.3,,,,1.8,40,1035.0,2.0,49,10,7,Toyota_Prius Prime_Mid-size_Plug-in Hybrid (PHEV)_AV
2018,Volvo,S90 T8 AWD,Mid-size,Plug-in Hybrid (PHEV),2.0,4,65,AS8,B/Z*,Z,8.9,7.1,8.1,,,,3.2,34,655.0,3.0,100,10,7,Volvo_S90 T8 AWD_Mid-size_Plug-in Hybrid (PHEV)_AS8
2018,Volvo,XC60 T8 AWD,Sport utility vehicle: Small,Plug-in Hybrid (PHEV),2.0,4,65,AS8,B/Z*,Z,10.1,8.5,9.4,,,,4.0,27,561.0,3.0,133,9,7,Volvo_XC60 T8 AWD_Sport utility vehicle: Small_Plug-in Hybrid (PHEV)_AS8
2018,Volvo,XC90 T8 AWD,Sport utility vehicle: Standard,Plug-in Hybrid (PHEV),2.0,4,65,AS8,B/Z*,Z,9.6,8.6,9.2,,,,3.9,27,574.0,3.0,130,9,7,Volvo_XC90 T8 AWD_Sport utility vehicle: Standard_Plug-in Hybrid (PHEV)_AS8
2019,BMW,530e,Compact,Plug-in Hybrid (PHEV),2.0,4,83,AS8,B/Z*,Z,8.6,7.7,8.2,,,,3.3,26,586.0,2.0,120,10,7,BMW_530e_Compact_Plug-in Hybrid (PHEV)_AS8
2019,BMW,530e xDrive,Compact,Plug-in Hybrid (PHEV),2.0,4,83,AS8,B/Z*,Z,8.8,7.7,8.3,,,,3.5,24,578.0,2.0,124,10,7,BMW_530e xDrive_Compact_Plug-in Hybrid (PHEV)_AS8
2019,BMW,740e xDrive,Full-size,Plug-in Hybrid (PHEV),2.0,4,83,AS8,B/Z*,Z,9.5,8.0,8.8,,,,3.6,23,548.0,3.0,133,9,3,BMW_740e xDrive_Full-size_Plug-in Hybrid (PHEV)_AS8
2019,BMW,i3 REx (120 Ah),Subcompact,Plug-in Hybrid (PHEV),0.6,2,125,A1,B,Z,7.8,7.5,7.7,,,,2.4,203,319.0,7.0,14,10,7,BMW_i3 REx (120 Ah)_Subcompact_Plug-in Hybrid (PHEV)_A1
2019,BMW,i3s REx (120 Ah),Subcompact,Plug-in Hybrid (PHEV),0.6,2,135,A1,B,Z,7.8,7.5,7.7,,,,2.4,203,319.0,7.0,14,10,7,BMW_i3s REx (120 Ah)_Subcompact_Plug-in Hybrid (PHEV)_A1
2019,BMW,i8 Coupe,Subcompact,Plug-in Hybrid (PHEV),1.5,3,105,AS6,B/Z*,Z,9.2,8.0,8.7,,,,3.4,29,517.0,3.0,118,10,3,BMW_i8 Coupe_Subcompact_Plug-in Hybrid (PHEV)_AS6
2019,BMW,i8 Roadster,Two-seater,Plug-in Hybrid (PHEV),1.5,3,105,AS6,B/Z*,Z,9.2,8.0,8.7,,,,3.4,29,517.0,3.0,118,10,3,BMW_i8 Roadster_Two-seater_Plug-in Hybrid (PHEV)_AS6
2019,Chevrolet,Volt,Compact,Plug-in Hybrid (PHEV),1.5,4,111,AV,B,X,5.5,5.6,5.6,,,,2.2,85,676.0,4.5,32,10,7,Chevrolet_Volt_Compact_Plug-in Hybrid (PHEV)_AV
2019,Chrysler,Pacifica Hybrid,Minivan,Plug-in Hybrid (PHEV),3.6,6,89,AV,B/X*,X,8.0,7.9,8.0,,,,2.9,51,835.0,2.0,74,10,7,Chrysler_Pacifica Hybrid_Minivan_Plug-in Hybrid (PHEV)_AV
2019,Ford,Fusion Energi,Mid-size,Plug-in Hybrid (PHEV),2.0,4,35,AV,B/X*,X,5.5,5.8,5.6,,,,2.3,42,982.0,2.6,61,10,7,Ford_Fusion Energi_Mid-size_Plug-in Hybrid (PHEV)_AV
2019,Honda,Clarity Plug-in Hybrid,Mid-size,Plug-in Hybrid (PHEV),1.5,4,135,AV,B/X*,X,5.3,5.9,5.6,,,,2.1,77,552.0,2.5,36,10,8,Honda_Clarity Plug-in Hybrid_Mid-size_Plug-in Hybrid (PHEV)_AV
2019,Hyundai,IONIQ Electric Plus,Mid-size,Plug-in Hybrid (PHEV),1.6,4,45,AM6,B/X*,X,4.4,4.6,4.5,,,,2.0,47,1008.0,2.3,46,10,7,Hyundai_IONIQ Electric Plus_Mid-size_Plug-in Hybrid (PHEV)_AM6
2019,Hyundai,Sonata Plug-in Hybrid,Mid-size,Plug-in Hybrid (PHEV),2.0,4,50,AM6,B/X*,X,6.3,5.6,6.0,,,,2.4,45,970.0,2.7,62,10,7,Hyundai_Sonata Plug-in Hybrid_Mid-size_Plug-in Hybrid (PHEV)_AM6
2019,Karma,Revero,Subcompact,Plug-in Hybrid (PHEV),2.0,4,300,A1,B,Z,11.8,11.2,11.5,,,,3.9,60,388.0,3.75,94,10,1,Karma_Revero_Subcompact_Plug-in Hybrid (PHEV)_A1
2019,Kia,Niro Plug-in Hybrid,Station wagon: Small,Plug-in Hybrid (PHEV),1.6,4,45,AM6,B/X*,X,4.9,5.3,5.1,,,,2.2,42,895.0,2.25,56,10,7,Kia_Niro Plug-in Hybrid_Station wagon: Small_Plug-in Hybrid (PHEV)_AM6
2019,Kia,Optima Plug-in Hybrid,Mid-size,Plug-in Hybrid (PHEV),2.0,4,50,AM6,B/X*,X,6.2,5.5,5.9,,,,2.3,47,984.0,2.7,60,10,7,Kia_Optima Plug-in Hybrid_Mid-size_Plug-in Hybrid (PHEV)_AM6
2019,Mercedes-Benz,GLC 350e 4MATIC,Sport utility vehicle: Small,Plug-in Hybrid (PHEV),2.0,4,85,A7,B/Z*,Z,9.8,8.6,9.3,,,,4.2,21,562.0,1.9,146,9,7,Mercedes-Benz_GLC 350e 4MATIC_Sport utility vehicle: Small_Plug-in Hybrid (PHEV)_A7
2019,MINI,Cooper SE Countryman ALL4,Mid-size,Plug-in Hybrid (PHEV),1.5,3,65,AS6,B/Z*,Z,8.4,8.8,8.6,,,,3.6,19,439.0,3.0,139,9,3,MINI_Cooper SE Countryman ALL4_Mid-size_Plug-in Hybrid (PHEV)_AS6
2019,Mitsubishi,Outlander PHEV AWD,Sport utility vehicle: Small,Plug-in Hybrid (PHEV),2.0,4,60,A1,B/X*,X,9.4,9.0,9.2,,,,3.2,35,498.0,3.5,108,10,7,Mitsubishi_Outlander PHEV AWD_Sport utility vehicle: Small_Plug-in Hybrid (PHEV)_A1
2019,Porsche,Cayenne E-Hybrid,Sport utility vehicle: Standard,Plug-in Hybrid (PHEV),3.0,6,99,AS8,B,Z,11.8,10.5,11.2,,,,5.1,21,690.0,3.0,177,7,3,Porsche_Cayenne E-Hybrid_Sport utility vehicle: Standard_Plug-in Hybrid (PHEV)_AS8
2019,Porsche,Panamera 4 E-Hybrid,Full-size,Plug-in Hybrid (PHEV),2.9,6,70,AM8,B,Z,11.1,9.7,10.5,,,,4.6,23,791.0,3.0,158,8,5,Porsche_Panamera 4 E-Hybrid_Full-size_Plug-in Hybrid (PHEV)_AM8
2019,Porsche,Panamera Turbo S E-Hybrid,Full-size,Plug-in Hybrid (PHEV),4.0,8,70,AM8,B,Z,12.3,10.6,11.5,,,,4.9,23,718.0,3.0,180,7,3,Porsche_Panamera Turbo S E-Hybrid_Full-size_Plug-in Hybrid (PHEV)_AM8
2019,Toyota,Prius Prime,Mid-size,Plug-in Hybrid (PHEV),1.8,4,71,AV,B/X*,X,4.3,4.4,4.3,,,,1.8,40,1035.0,2.0,49,10,7,Toyota_Prius Prime_Mid-size_Plug-in Hybrid (PHEV)_AV
2019,Volvo,S90 T8 AWD,Mid-size,Plug-in Hybrid (PHEV),2.0,4,65,AS8,B/Z*,Z,8.9,7.1,8.1,,,,3.2,34,787.0,3.0,100,10,7,Volvo_S90 T8 AWD_Mid-size_Plug-in Hybrid (PHEV)_AS8
2019,Volvo,XC60 T8 AWD,Sport utility vehicle: Small,Plug-in Hybrid (PHEV),2.0,4,65,AS8,B/Z*,Z,9.5,8.5,9.0,,,,3.8,27,806.0,3.0,128,9,7,Volvo_XC60 T8 AWD_Sport utility vehicle: Small_Plug-in Hybrid (PHEV)_AS8
2019,Volvo,XC90 T8 AWD,Sport utility vehicle: Standard,Plug-in Hybrid (PHEV),2.0,4,65,AS8,B/Z*,Z,9.8,8.7,9.3,,,,3.9,27,783.0,3.0,132,9,7,Volvo_XC90 T8 AWD_Sport utility vehicle: Standard_Plug-in Hybrid (PHEV)_AS8
2020,Audi,Q5 TFSIe,Sport utility vehicle: Small,Plug-in Hybrid (PHEV),2.0,4,105,AM7,B/Z*,Z,9.5,8.1,8.9,,,,3.6,32,647.0,2.4,103,10,7,Audi_Q5 TFSIe_Sport utility vehicle: Small_Plug-in Hybrid (PHEV)_AM7
2020,Bentley,Bentayga Hybrid,Sport utility vehicle: Standard,Plug-in Hybrid (PHEV),3.0,6,100,AS8,B/Z,Z,13.6,11.3,12.6,,,,5.2,29,631.0,3.0,153,8,3,Bentley_Bentayga Hybrid_Sport utility vehicle: Standard_Plug-in Hybrid (PHEV)_AS8
2020,BMW,530e,Compact,Plug-in Hybrid (PHEV),2.0,4,83,AS8,B/Z*,Z,9.5,7.7,8.7,,,,3.4,34,567.0,3.0,106,10,7,BMW_530e_Compact_Plug-in Hybrid (PHEV)_AS8
2020,BMW,530e xDrive,Compact,Plug-in Hybrid (PHEV),2.0,4,83,AS8,B/Z*,Z,10.3,8.1,9.3,,,,3.6,31,531.0,3.0,120,10,7,BMW_530e xDrive_Compact_Plug-in Hybrid (PHEV)_AS8
2020,BMW,745Le xDrive,Full-size,Plug-in Hybrid (PHEV),3.0,6,83,AS8,B/Z*,Z,12.2,9.1,10.8,,,,4.2,26,461.0,3.0,152,8,3,BMW_745Le xDrive_Full-size_Plug-in Hybrid (PHEV)_AS8
2020,BMW,i3 REx (120 Ah),Subcompact,Plug-in Hybrid (PHEV),0.6,2,125,A1,B,Z,7.8,7.5,7.7,,,,2.4,203,319.0,7.0,14,10,7,BMW_i3 REx (120 Ah)_Subcompact_Plug-in Hybrid (PHEV)_A1
2020,BMW,i3s REx (120 Ah),Subcompact,Plug-in Hybrid (PHEV),0.6,2,135,A1,B,Z,7.8,7.5,7.7,,,,2.4,203,319.0,7.0,14,10,7,BMW_i3s REx (120 Ah)_Subcompact_Plug-in Hybrid (PHEV)_A1
2020,BMW,i8 Coupe,Subcompact,Plug-in Hybrid (PHEV),1.5,3,105,AS6,B/Z*,Z,9.2,8.0,8.7,,,,3.4,29,517.0,3.0,118,10,3,BMW_i8 Coupe_Subcompact_Plug-in Hybrid (PHEV)_AS6
2020,BMW,i8 Roadster,Two-seater,Plug-in Hybrid (PHEV),1.5,3,105,AS6,B/Z*,Z,9.2,8.0,8.7,,,,3.4,29,517.0,3.0,118,10,3,BMW_i8 Roadster_Two-seater_Plug-in Hybrid (PHEV)_AS6
2020,BMW,X3 xDrive30e,Sport utility vehicle: Small,Plug-in Hybrid (PHEV),2.0,4,80,AS8,B/Z*,Z,11.0,8.6,9.9,,,,3.9,29,541.0,3.0,127,9,7,BMW_X3 xDrive30e_Sport utility vehicle: Small_Plug-in Hybrid (PHEV)_AS8
2020,Chrysler,Pacifica Hybrid,Minivan,Plug-in Hybrid (PHEV),3.6,6,89,AV,B/X*,X,8.0,7.9,8.0,,,,2.9,51,835.0,2.0,74,10,7,Chrysler_Pacifica Hybrid_Minivan_Plug-in Hybrid (PHEV)_AV
2020,Ford,Escape Plug-in Hybrid,Sport utility vehicle: Small,Plug-in Hybrid (PHEV),2.5,4,62,AV,B/X*,X,5.4,6.2,5.8,,,,2.3,60,850.0,3.3,48,10,7,Ford_Escape Plug-in Hybrid_Sport utility vehicle: Small_Plug-in Hybrid (PHEV)_AV
2020,Ford,Fusion Energi,Mid-size,Plug-in Hybrid (PHEV),2.0,4,35,AV,B/X*,X,5.5,5.8,5.6,,,,2.3,42,982.0,2.6,61,10,7,Ford_Fusion Energi_Mid-size_Plug-in Hybrid (PHEV)_AV
2020,Honda,Clarity Plug-in Hybrid,Mid-size,Plug-in Hybrid (PHEV),1.5,4,135,AV,B/X*,X,5.3,5.9,5.6,,,,2.1,77,552.0,2.5,36,10,8,Honda_Clarity Plug-in Hybrid_Mid-size_Plug-in Hybrid (PHEV)_AV
2020,Hyundai,IONIQ Electric Plus,Mid-size,Plug-in Hybrid (PHEV),1.6,4,45,AM6,B/X*,X,4.4,4.6,4.5,,,,2.0,47,1008.0,2.3,46,10,7,Hyundai_IONIQ Electric Plus_Mid-size_Plug-in Hybrid (PHEV)_AM6
2020,Kia,Niro Plug-in Hybrid,Station wagon: Small,Plug-in Hybrid (PHEV),1.6,4,45,AM6,B/X*,X,4.9,5.3,5.1,,,,2.2,42,895.0,2.25,56,10,7,Kia_Niro Plug-in Hybrid_Station wagon: Small_Plug-in Hybrid (PHEV)_AM6
2020,Kia,Optima Plug-in Hybrid,Mid-size,Plug-in Hybrid (PHEV),2.0,4,50,AM6,B/X*,X,6.0,5.3,5.7,,,,2.3,45,1007.0,2.7,60,10,7,Kia_Optima Plug-in Hybrid_Mid-size_Plug-in Hybrid (PHEV)_AM6
2020,Lincoln,Aviator Grand Touring,Sport utility vehicle: Standard,Plug-in Hybrid (PHEV),3.0,6,62,AS10,B/X*,X,10.9,9.6,10.3,,,,4.2,34,747.0,3.5,130,9,7,Lincoln_Aviator Grand Touring_Sport utility vehicle: Standard_Plug-in Hybrid (PHEV)_AS10
2020,Mercedes-Benz,GLC 350e 4MATIC,Sport utility vehicle: Small,Plug-in Hybrid (PHEV),2.0,4,90,A9,B/Z*,Z,10.2,8.4,9.4,,,,3.4,35,573.0,1.3,109,10,5,Mercedes-Benz_GLC 350e 4MATIC_Sport utility vehicle: Small_Plug-in Hybrid (PHEV)_A9
2020,Mercedes-Benz,S 560e,Full-size,Plug-in Hybrid (PHEV),3.0,6,90,A9,B/Z*,Z,11.4,9.0,10.3,,,,3.7,31,816.0,1.3,127,9,3,Mercedes-Benz_S 560e_Full-size_Plug-in Hybrid (PHEV)_A9
2020,MINI,Cooper SE Countryman ALL4,Mid-size,Plug-in Hybrid (PHEV),1.5,3,65,AS6,B/Z*,Z,8.1,7.9,8.0,,,,3.2,29,480.0,3.0,109,10,3,MINI_Cooper SE Countryman ALL4_Mid-size_Plug-in Hybrid (PHEV)_AS6
2020,Mitsubishi,Outlander PHEV AWD,Sport utility vehicle: Small,Plug-in Hybrid (PHEV),2.0,4,60,A1,B/X*,X,9.4,9.0,9.2,,,,3.2,35,498.0,3.5,108,10,7,Mitsubishi_Outlander PHEV AWD_Sport utility vehicle: Small_Plug-in Hybrid (PHEV)_A1
2020,Porsche,Panamera 4 E-Hybrid,Full-size,Plug-in Hybrid (PHEV),2.9,6,70,AM8,B,Z,11.1,9.7,10.5,,,,4.6,23,791.0,3.0,158,8,5,Porsche_Panamera 4 E-Hybrid_Full-size_Plug-in Hybrid (PHEV)_AM8
